starttime	seconds	ctime	dtime	ttime	wait
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	9
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	5
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	9
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	9
Fri Nov 29 19:01:58 2024	1732878118	1	30	31	9
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	8
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	7
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	6
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	7
Fri Nov 29 19:02:03 2024	1732878123	1	30	31	9
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	9
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	5
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	8
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	11
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	11
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	10
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	11
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	7
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	9
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	7
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	9
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	7
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	9
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	8
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	6
Fri Nov 29 19:02:05 2024	1732878125	1	30	31	8
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	8
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	4
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	9
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	8
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	9
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	8
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	5
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	6
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	6
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	6
Fri Nov 29 19:02:02 2024	1732878122	1	30	31	6
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	8
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	5
Fri Nov 29 19:01:57 2024	1732878117	1	30	31	9
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	9
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	9
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	9
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	4
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	9
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	10
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	10
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	4
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	6
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	8
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	8
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	8
Fri Nov 29 19:02:04 2024	1732878124	1	30	31	5
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	8
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	8
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	7
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	6
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	5
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	8
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	5
Fri Nov 29 19:02:00 2024	1732878120	1	30	31	3
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	10
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	10
Fri Nov 29 19:02:06 2024	1732878126	0	31	31	9
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	5
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	9
Fri Nov 29 19:02:03 2024	1732878123	1	30	31	9
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	7
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	6
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	9
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	9
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	6
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	11
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	8
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	7
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	9
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	9
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	8
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	9
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	4
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	8
Fri Nov 29 19:02:01 2024	1732878121	1	30	31	8
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	10
Fri Nov 29 19:02:02 2024	1732878122	1	30	31	9
Fri Nov 29 19:02:06 2024	1732878126	0	31	31	8
Fri Nov 29 19:02:06 2024	1732878126	0	31	31	8
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	8
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	10
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	7
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	6
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	6
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	6
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	8
Fri Nov 29 19:01:57 2024	1732878117	1	30	31	8
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	7
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	7
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	10
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	10
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	8
Fri Nov 29 19:01:59 2024	1732878119	1	30	31	8
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	6
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	5
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	6
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	10
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	7
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	9
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	11
Fri Nov 29 19:02:01 2024	1732878121	1	30	31	8
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	7
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	11
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	8
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	6
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	5
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	7
Fri Nov 29 19:02:01 2024	1732878121	1	30	31	4
Fri Nov 29 19:02:00 2024	1732878120	1	30	31	6
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	6
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	5
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	10
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	6
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	7
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	5
Fri Nov 29 19:01:58 2024	1732878118	1	30	31	9
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	7
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	7
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	10
Fri Nov 29 19:01:57 2024	1732878117	1	30	31	6
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	10
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	10
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	10
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	6
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	6
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	6
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	10
Fri Nov 29 19:02:00 2024	1732878120	1	30	31	4
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	5
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	8
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	9
Fri Nov 29 19:02:02 2024	1732878122	1	30	31	10
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	8
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	8
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	8
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	8
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	4
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	10
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	8
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	9
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	7
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	11
Fri Nov 29 19:02:00 2024	1732878120	1	30	31	8
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	10
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	8
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	7
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	5
Fri Nov 29 19:02:00 2024	1732878120	1	30	31	6
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	7
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	7
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	10
Fri Nov 29 19:02:05 2024	1732878125	1	30	31	7
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	6
Fri Nov 29 19:02:06 2024	1732878126	0	31	31	7
Fri Nov 29 19:01:57 2024	1732878117	1	30	31	5
Fri Nov 29 19:02:06 2024	1732878126	0	31	31	6
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	10
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	10
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	11
Fri Nov 29 19:01:57 2024	1732878117	1	30	31	5
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	10
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	11
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	10
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	7
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	4
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	8
Fri Nov 29 19:02:01 2024	1732878121	1	30	31	5
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	7
Fri Nov 29 19:01:57 2024	1732878117	1	30	31	9
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	8
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	4
Fri Nov 29 19:01:56 2024	1732878116	1	30	31	4
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	5
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	7
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	7
Fri Nov 29 19:01:57 2024	1732878117	1	30	31	9
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	9
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	7
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	8
Fri Nov 29 19:02:03 2024	1732878123	1	30	31	4
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	5
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	8
Fri Nov 29 19:02:03 2024	1732878123	1	30	31	9
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	11
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	5
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	10
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	9
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	6
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	6
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	9
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	9
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	10
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	9
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	8
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	4
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	9
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	4
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	6
Fri Nov 29 19:01:58 2024	1732878118	1	30	31	9
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	10
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	10
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	7
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	8
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	10
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	5
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	5
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	9
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	8
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	8
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	6
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	5
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	9
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	8
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	5
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	10
Fri Nov 29 19:01:57 2024	1732878117	1	30	31	6
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	7
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	5
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	6
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	6
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	7
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	7
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	8
Fri Nov 29 19:02:00 2024	1732878120	1	30	31	8
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	9
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	7
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	10
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	10
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	6
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	8
Fri Nov 29 19:02:02 2024	1732878122	1	30	31	9
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	7
Fri Nov 29 19:02:00 2024	1732878120	1	30	31	5
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	8
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	6
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	10
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	8
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	10
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	6
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	7
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	6
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	6
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	8
Fri Nov 29 19:02:04 2024	1732878124	0	31	31	6
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	9
Fri Nov 29 19:02:00 2024	1732878120	1	30	31	8
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	8
Fri Nov 29 19:02:01 2024	1732878121	1	30	31	10
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	4
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	9
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	8
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	9
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	8
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	9
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	4
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	8
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	8
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	9
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	10
Fri Nov 29 19:02:01 2024	1732878121	0	31	31	8
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	8
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	5
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	6
Fri Nov 29 19:02:03 2024	1732878123	1	30	31	8
Fri Nov 29 19:02:03 2024	1732878123	1	30	31	9
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	7
Fri Nov 29 19:02:00 2024	1732878120	0	31	31	6
Fri Nov 29 19:02:02 2024	1732878122	1	30	31	5
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	6
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	10
Fri Nov 29 19:02:03 2024	1732878123	0	31	31	7
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	8
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	9
Fri Nov 29 19:02:02 2024	1732878122	1	30	31	8
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	10
Fri Nov 29 19:02:02 2024	1732878122	1	30	31	10
Fri Nov 29 19:01:57 2024	1732878117	1	30	31	5
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	6
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	5
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	6
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	7
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	7
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	8
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	7
Fri Nov 29 19:01:56 2024	1732878116	0	31	31	8
Fri Nov 29 19:02:05 2024	1732878125	0	31	31	11
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	8
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	9
Fri Nov 29 19:02:02 2024	1732878122	0	31	31	7
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	7
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	7
Fri Nov 29 19:01:58 2024	1732878118	0	31	31	4
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	8
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	5
Fri Nov 29 19:01:59 2024	1732878119	0	31	31	4
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	5
Fri Nov 29 19:01:57 2024	1732878117	0	31	31	6
Fri Nov 29 19:01:58 2024	1732878118	1	31	32	5
Fri Nov 29 19:02:05 2024	1732878125	0	32	32	4
Fri Nov 29 19:01:57 2024	1732878117	2	30	32	4
Fri Nov 29 19:01:56 2024	1732878116	0	32	32	6
Fri Nov 29 19:01:59 2024	1732878119	0	32	32	4
Fri Nov 29 19:02:04 2024	1732878124	0	32	32	10
Fri Nov 29 19:02:04 2024	1732878124	0	32	32	5
Fri Nov 29 19:02:02 2024	1732878122	1	31	32	9
Fri Nov 29 19:02:02 2024	1732878122	0	32	32	7
Fri Nov 29 19:02:04 2024	1732878124	1	31	32	2
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	6
Fri Nov 29 19:02:00 2024	1732878120	1	31	32	7
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	5
Fri Nov 29 19:02:04 2024	1732878124	0	32	32	10
Fri Nov 29 19:02:04 2024	1732878124	0	32	32	6
Fri Nov 29 19:02:04 2024	1732878124	1	31	32	10
Fri Nov 29 19:01:58 2024	1732878118	0	32	32	7
Fri Nov 29 19:02:01 2024	1732878121	0	32	32	9
Fri Nov 29 19:02:02 2024	1732878122	1	31	32	8
Fri Nov 29 19:02:02 2024	1732878122	0	32	32	7
Fri Nov 29 19:02:02 2024	1732878122	0	32	32	5
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	4
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	9
Fri Nov 29 19:01:56 2024	1732878116	0	32	32	6
Fri Nov 29 19:02:02 2024	1732878122	0	32	32	9
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	8
Fri Nov 29 19:02:00 2024	1732878120	1	31	32	3
Fri Nov 29 19:02:03 2024	1732878123	0	32	32	5
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	10
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	10
Fri Nov 29 19:01:58 2024	1732878118	0	32	32	5
Fri Nov 29 19:02:02 2024	1732878122	0	32	32	9
Fri Nov 29 19:02:02 2024	1732878122	0	32	32	8
Fri Nov 29 19:01:58 2024	1732878118	1	31	32	6
Fri Nov 29 19:02:03 2024	1732878123	0	32	32	4
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	5
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	6
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	7
Fri Nov 29 19:02:01 2024	1732878121	0	32	32	7
Fri Nov 29 19:02:01 2024	1732878121	0	32	32	8
Fri Nov 29 19:01:57 2024	1732878117	1	31	32	5
Fri Nov 29 19:01:58 2024	1732878118	0	32	32	8
Fri Nov 29 19:01:57 2024	1732878117	0	32	32	9
Fri Nov 29 19:02:03 2024	1732878123	1	31	32	5
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	10
Fri Nov 29 19:01:59 2024	1732878119	0	32	32	9
Fri Nov 29 19:01:57 2024	1732878117	0	32	32	6
Fri Nov 29 19:02:05 2024	1732878125	1	31	32	7
Fri Nov 29 19:02:00 2024	1732878120	1	31	32	6
Fri Nov 29 19:02:05 2024	1732878125	0	32	32	9
Fri Nov 29 19:01:59 2024	1732878119	0	32	32	10
Fri Nov 29 19:01:59 2024	1732878119	0	32	32	5
Fri Nov 29 19:02:06 2024	1732878126	0	32	32	6
Fri Nov 29 19:01:59 2024	1732878119	0	32	32	11
Fri Nov 29 19:01:59 2024	1732878119	0	32	32	4
Fri Nov 29 19:01:59 2024	1732878119	0	32	32	8
Fri Nov 29 19:01:59 2024	1732878119	1	31	32	10
Fri Nov 29 19:01:59 2024	1732878119	0	32	32	4
Fri Nov 29 19:02:00 2024	1732878120	1	31	32	10
Fri Nov 29 19:01:59 2024	1732878119	1	31	32	7
Fri Nov 29 19:02:02 2024	1732878122	0	32	32	10
Fri Nov 29 19:02:02 2024	1732878122	0	32	32	11
Fri Nov 29 19:02:02 2024	1732878122	0	32	32	10
Fri Nov 29 19:02:02 2024	1732878122	0	32	32	6
Fri Nov 29 19:02:02 2024	1732878122	0	32	32	8
Fri Nov 29 19:02:02 2024	1732878122	0	32	32	5
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	3
Fri Nov 29 19:01:57 2024	1732878117	1	31	32	9
Fri Nov 29 19:01:57 2024	1732878117	0	32	32	9
Fri Nov 29 19:02:05 2024	1732878125	1	31	32	6
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	5
Fri Nov 29 19:01:56 2024	1732878116	0	32	32	7
Fri Nov 29 19:02:06 2024	1732878126	0	32	32	8
Fri Nov 29 19:02:06 2024	1732878126	0	32	32	10
Fri Nov 29 19:02:04 2024	1732878124	0	32	32	7
Fri Nov 29 19:02:04 2024	1732878124	0	32	32	10
Fri Nov 29 19:02:06 2024	1732878126	0	32	32	9
Fri Nov 29 19:02:06 2024	1732878126	0	32	32	8
Fri Nov 29 19:02:04 2024	1732878124	0	32	32	8
Fri Nov 29 19:02:04 2024	1732878124	0	32	32	6
Fri Nov 29 19:02:04 2024	1732878124	1	31	32	10
Fri Nov 29 19:02:06 2024	1732878126	1	31	32	5
Fri Nov 29 19:02:01 2024	1732878121	0	32	32	5
Fri Nov 29 19:02:05 2024	1732878125	0	32	32	10
Fri Nov 29 19:01:59 2024	1732878119	0	32	32	9
Fri Nov 29 19:01:59 2024	1732878119	1	31	32	9
Fri Nov 29 19:01:58 2024	1732878118	0	32	32	5
Fri Nov 29 19:01:59 2024	1732878119	0	32	32	10
Fri Nov 29 19:01:57 2024	1732878117	0	32	32	10
Fri Nov 29 19:02:05 2024	1732878125	1	31	32	8
Fri Nov 29 19:02:04 2024	1732878124	0	32	32	9
Fri Nov 29 19:02:03 2024	1732878123	0	32	32	9
Fri Nov 29 19:01:59 2024	1732878119	0	32	32	11
Fri Nov 29 19:01:59 2024	1732878119	0	32	32	11
Fri Nov 29 19:01:56 2024	1732878116	0	32	32	10
Fri Nov 29 19:01:56 2024	1732878116	0	32	32	8
Fri Nov 29 19:01:56 2024	1732878116	1	31	32	8
Fri Nov 29 19:02:03 2024	1732878123	0	32	32	4
Fri Nov 29 19:01:56 2024	1732878116	0	32	32	3
Fri Nov 29 19:01:58 2024	1732878118	0	32	32	10
Fri Nov 29 19:02:04 2024	1732878124	0	32	32	6
Fri Nov 29 19:01:58 2024	1732878118	0	32	32	8
Fri Nov 29 19:01:58 2024	1732878118	0	32	32	4
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	6
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	10
Fri Nov 29 19:02:04 2024	1732878124	0	32	32	5
Fri Nov 29 19:01:59 2024	1732878119	1	31	32	5
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	10
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	10
Fri Nov 29 19:02:00 2024	1732878120	1	31	32	9
Fri Nov 29 19:02:02 2024	1732878122	0	32	32	9
Fri Nov 29 19:02:01 2024	1732878121	0	32	32	5
Fri Nov 29 19:02:02 2024	1732878122	1	31	32	9
Fri Nov 29 19:02:06 2024	1732878126	0	32	32	8
Fri Nov 29 19:02:06 2024	1732878126	1	31	32	8
Fri Nov 29 19:02:00 2024	1732878120	1	31	32	5
Fri Nov 29 19:01:59 2024	1732878119	0	32	32	8
Fri Nov 29 19:02:00 2024	1732878120	1	31	32	6
Fri Nov 29 19:01:56 2024	1732878116	1	31	32	7
Fri Nov 29 19:01:56 2024	1732878116	0	32	32	10
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	8
Fri Nov 29 19:02:02 2024	1732878122	0	32	32	9
Fri Nov 29 19:02:05 2024	1732878125	0	32	32	4
Fri Nov 29 19:02:05 2024	1732878125	0	32	32	6
Fri Nov 29 19:01:57 2024	1732878117	1	31	32	4
Fri Nov 29 19:01:59 2024	1732878119	1	31	32	6
Fri Nov 29 19:02:04 2024	1732878124	0	32	32	5
Fri Nov 29 19:02:06 2024	1732878126	0	32	32	6
Fri Nov 29 19:01:57 2024	1732878117	0	32	32	6
Fri Nov 29 19:01:59 2024	1732878119	0	32	32	9
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	6
Fri Nov 29 19:01:57 2024	1732878117	1	31	32	5
Fri Nov 29 19:02:03 2024	1732878123	0	32	32	6
Fri Nov 29 19:01:56 2024	1732878116	0	32	32	5
Fri Nov 29 19:02:04 2024	1732878124	1	31	32	8
Fri Nov 29 19:01:58 2024	1732878118	0	32	32	5
Fri Nov 29 19:02:05 2024	1732878125	0	32	32	4
Fri Nov 29 19:01:56 2024	1732878116	0	32	32	6
Fri Nov 29 19:02:01 2024	1732878121	0	32	32	4
Fri Nov 29 19:01:57 2024	1732878117	0	32	32	8
Fri Nov 29 19:02:01 2024	1732878121	0	32	32	11
Fri Nov 29 19:02:01 2024	1732878121	0	32	32	7
Fri Nov 29 19:01:58 2024	1732878118	1	31	32	4
Fri Nov 29 19:02:02 2024	1732878122	0	32	32	6
Fri Nov 29 19:01:57 2024	1732878117	2	31	32	4
Fri Nov 29 19:02:00 2024	1732878120	0	32	32	6
